Battery,Cycle,SCC,SCV,DVV,ICP,CCDT,ACCV_C,ACCV_D,CVCT,ECD,CCD,ECV,CCV,SoH
B0007,131,-0.000140372863105897,0.000140423481123434,0.191855872926624,4.62797698079235,2678.891,4.03832102831765,3.48209289429276,7303.0,5.13977199656973,1.48034309028593,2.58298954787168,0.613615706949959,0.784107047614185
B0007,132,-0.000140400579364717,0.000142569589173436,0.231658747950007,3.92248486615123,2678.328,4.03837898474687,3.47705807029679,7304.718,5.13109258602173,1.48001842195213,2.58465322485982,0.614011610982834,0.781031377807477
B0007,133,-0.000138454352072855,0.000141348990786653,0.246812112226706,3.93180305792255,2677.875,4.03324410690943,3.48917713200608,7362.76599999999,5.14741940765597,1.47934684889679,2.58188592867132,0.613347099437296,0.783638590548598
B0007,134,-0.000140870974293725,0.000139801296171558,0.23066112497429,4.05017535730107,2677.813,4.03784778879874,3.50509559092627,7304.735,5.17419590383516,1.48012257476512,2.59932991526357,0.617507212384327,0.792223791768745
B0007,135,-0.000136641709976621,0.000134783718342058,0.209568105595508,4.47068794287303,2677.859,4.04984675613157,3.49049836289182,7456.984,5.15043137240161,1.47972214727074,2.5998450199496,0.617615248310781,0.78373164245731
B0007,136,-0.000142212808803173,0.000143267774142719,0.22678659164049,3.9952125007188,2678.906,4.03363736231043,3.47672521255082,7155.031,5.13110043072261,1.48026798280126,2.51426130500617,0.597278456688001,0.781107711765296
B0007,137,-0.000139828882190456,0.000140090485108582,0.230703195510046,4.28420752814657,2630.765,4.0412998559356,3.49592017097761,7329.516,5.06871917063516,1.45387576922692,2.58509186266233,0.614114673548696,0.77844345282976
B0007,138,-0.00014026682391366,0.000140111340156663,0.236303869093263,4.29887833961666,2630.984,4.04582068512841,3.49646899177085,7333.172,5.06910539368494,1.45370513596016,2.6045271156188,0.618743903664768,0.778533738725722
B0007,139,-0.000140178782293997,0.000139592293480343,0.242276520209487,3.87282303285985,2631.516,4.03901946065531,3.49561946854587,7343.765,5.06880849227545,1.45404769266732,2.60416763316747,0.618661502168756,0.775764197956413
B0007,140,-0.00013906000179641,0.000142532688455694,0.24018203853268,4.07453555342839,2631.391,4.03965560413177,3.48919775285011,7359.546,5.0600246475218,1.45427165184561,2.58786010674148,0.614774098900807,0.772991446665129
B0007,141,-0.00013905200301082,0.000143961115726017,0.226401124866243,4.04291361348378,2631.656,4.04247586860812,3.47932411245802,7345.046,5.04525971186384,1.45427583639669,2.58475439598226,0.614037406993079,0.770309351359287
B0007,142,-0.00014030813598324,0.000144021338771657,0.230274506615956,4.00716950611022,2631.953,4.04359597889214,3.47202757311498,7317.437,5.03468661585023,1.4543987196557,2.60075707926548,0.617844447969745,0.767485371132497
B0007,143,-0.000136466190438105,0.000145436085952149,0.242349107026257,3.73267388112545,2631.797,4.04700959166462,3.47335793358999,7445.766,5.03746282119668,1.45463757892106,2.60628313999325,0.619136309858155,0.767623364935759
B0007,144,-0.000137115546731821,0.000144986672227738,0.229433722555996,3.88973534908015,2584.875,4.0445773698738,3.49469811367507,7472.516,4.97821391565811,1.42842095763133,2.62664074321855,0.624006470378835,0.765085205070113
B0007,145,-0.000137932259767146,0.000143916646256827,0.253836269706028,3.93921381631324,2584.891,4.04454810379075,3.48929330210013,7402.343,4.97027512017805,1.42842964498966,2.60589553909503,0.619054087588322,0.765053967202903
B0007,146,-0.000137914438119396,0.000144934499203146,0.241747222349886,4.02754313038652,2584.703,4.04452071942774,3.48204594359106,7402.68799999999,4.95867925864627,1.42816173173761,2.60854117897548,0.619675520902137,0.76221041145074
B0007,147,-0.00013612317072448,0.000144910134355147,0.227589327897363,3.85743452571783,2584.859,4.04612725546668,3.47851063783454,7475.312,4.95487340276889,1.42851980186953,2.62591744766092,0.623816217413996,0.75949545590119
B0007,148,-0.00013458031927072,0.000146687290286822,0.238580426120791,3.79855068038252,2585.797,4.04846123492972,3.47887365231727,7576.812,4.95737424689674,1.42917103356307,2.65145351300179,0.629889125457897,0.759796764422932
B0007,149,-0.000136055145647495,0.000145025980426959,0.234726759682871,3.99668541143052,2585.016,4.04534061241473,3.47727170390035,7532.515,4.95310480353263,1.42854660622848,2.64827861260145,0.62914144367095,0.759521308896006
B0007,150,-0.000135676967438752,0.000147315243410722,0.227122681122978,3.80425399092568,2585.515,4.05369003431418,3.47895857405043,7503.672,4.95695480817382,1.42888763018906,2.62897055700336,0.624533601502715,0.762463066252664
B0007,151,-0.000141400766480504,0.000146962220424729,0.227700264576129,4.15473045527959,2631.188,4.04441365137411,3.49176461456283,7329.421,5.06347900245697,1.45415762707228,2.63771100028041,0.626628233890698,0.775867675396559
B0007,152,-0.000131500643975648,0.000141072362748694,0.211456344165981,4.10891952250606,2632.625,4.04939386696872,3.47100670153251,7778.781,5.03514476376818,1.4550092989585,2.70175963888926,0.641839165304352,0.7677545672976
B0007,153,-0.000136147246174255,0.000144872072572338,0.250288119687752,3.83290741678618,2585.328,4.05128982665839,3.48932915000093,7446.70300000001,4.97158460479896,1.42881968456672,2.59199041285522,0.615746699890789,0.765255397115179
B0007,154,-0.000136960281718874,0.000144937252404506,0.243544297221604,3.78430970159347,2585.5,4.04187277727711,3.48294168666231,7415.375,4.96173044001493,1.42867148585317,2.58739221346793,0.61464750056219,0.762427665314486
B0007,155,-0.000137632126000009,0.000145770542389891,0.237085074373923,3.783624443636,2586.141,4.0465502156651,3.47537008418829,7417.047,4.95248947081248,1.42924598360479,2.60632473647845,0.619167273393598,0.757055186363982
B0007,156,-0.000137188364828274,0.000142756851597128,0.260087503085629,3.9135129522806,2586.485,4.05163346231669,3.4685758360978,7417.437,4.94241618741203,1.42925382571484,2.60142724631064,0.617990371312426,0.757149037314954
B0007,157,-0.000137818593701136,0.000145795304085415,0.252939521194094,3.84051437958986,2586.047,4.05246161847579,3.4656346120373,7445.015,4.9380423012225,1.4292457894496,2.62895147183476,0.624552827628624,0.7542130177928
B0007,158,-0.000135785524580939,0.00014788637984935,0.242573260770541,3.75828686641084,2537.672,4.04497842533713,3.48588710247637,7504.015,4.8741497000833,1.40222333336257,2.62922323169356,0.624605985955028,0.754123910993052
B0007,159,-0.000135185065319615,0.00014902096190243,0.253906045686904,4.03338256972991,2538.515,4.044788114005,3.48223630190916,7517.39,4.8708923934704,1.40282599708535,2.62600816856186,0.623833841302331,0.75157273781763
B0007,160,-0.000134435608157983,0.000149409418777775,0.255657500689608,3.55442841908319,2539.281,4.04991739571773,3.48058660054345,7546.843,4.87012365626182,1.40325396483423,2.6263251329192,0.623903877440045,0.74896251062524
B0007,161,-0.000135220172790002,0.000147775450110274,0.244855220274374,3.76310553486398,2539.797,4.0430096906885,3.47643394806209,7559.625,4.86594784884609,1.40386188499792,2.64978719641775,0.629499165808333,0.749095192327752
B0007,162,-0.000138509403075406,0.000148338475278754,0.255117160311329,3.66533229925315,2539.157,4.04334732975708,3.47439518097308,7446.578,4.86079335973752,1.40318600351903,2.64877002489208,0.629259527267913,0.746060897618364
B0007,163,-0.000135735878113154,0.000148778194685937,0.243335350100665,3.72249983038707,2539.281,4.05273158648913,3.46974265116131,7552.32800000001,4.85380976806043,1.40313375371053,2.65361953430057,0.630400386331138,0.746142751458491
B0007,164,-0.000135838065645518,0.000150580420406072,0.244717280663906,3.62670274293561,2540.422,4.04819962479215,3.46654239019618,7532.843,4.85237925531615,1.40408175281953,2.64913534492123,0.629341397624399,0.7435920373367
B0007,165,-0.000134619764075472,0.000146784390664735,0.250036968559222,3.73707960625034,2540.296,4.05817501543679,3.46238729741786,7565.656,4.84588238657203,1.40390421163406,2.65258118220837,0.630150113627606,0.743678983070464
B0007,166,-0.000135036501655409,0.000151520852025181,0.235939741340985,3.70174932720944,2539.516,4.05341650301405,3.45926135183792,7562.563,4.83999250371914,1.40353408223533,2.64997418619403,0.629536499040698,0.740569281621714
B0007,167,-0.000135668073180634,0.000148592118999626,0.257666388628991,3.56969674892856,2539.375,4.05376763031728,3.48419740435788,7532.829,4.87572904998273,1.40337892199679,2.64794916012292,0.629045637286759,0.751849384636766
B0007,168,-0.000133833637033676,0.000154238195307453,0.272133355656308,3.41235694297754,2587.031,4.055169327444,3.48106986045297,7608.39,4.9629597697787,1.42995925944939,2.6504962273294,0.62965338071731,0.757491094008334
