Battery,Cycle,SCC,SCV,DVV,ICP,CCDT,ACCV_C,ACCV_D,CVCT,ECD,CCD,ECV,CCV,SoH
B0005,131,-0.000126336177783282,0.000164739939255999,0.288688033917026,3.25049769311211,2389.672,4.05381612797287,3.47888913213243,8022.265,4.63562688897327,1.33594937970321,2.71313041848317,0.645136171353767,0.738226686191632
B0005,132,-0.000118737972878114,0.000165389426536324,0.279930065205065,3.54381197079644,2389.312,4.05460912403296,3.47463786697913,8391.125,4.62831049736025,1.33550224971792,2.73929713846031,0.651364678023934,0.735117025606727
B0005,133,-0.000119856511336361,0.000166241497288797,0.29814993949401,3.16063653810127,2389.125,4.05472699484409,3.48682406141467,8354.87500000001,4.64497574722194,1.33548533217439,2.74371884686661,0.652391250355115,0.740857170090396
B0005,134,-0.000118828151040478,0.000167063324560364,0.159158231699579,4.73635686772577,2436.828,4.05568841022384,3.48483278382384,8395.593,4.73531697588729,1.36230633875752,2.74670032052791,0.653116888874026,0.746631245442361
B0005,135,-0.000115246627256187,0.00015876983516202,0.284526646355289,3.36553489138773,2388.844,4.06015324120907,3.4857658241117,8613.469,4.64402535883991,1.33569910878099,2.78586052005306,0.662403637817354,0.737871955512735
B0005,136,-0.000121861153119982,0.000167212618184128,0.298403813833033,3.28445558943159,2389.313,4.04671204142238,3.47595691774253,8161.437,4.63016982382252,1.33553592172295,2.66341220644508,0.633273222320574,0.735142495242233
B0005,137,-0.000119873928827633,0.000165674094373049,0.29189263659805,3.26805999961085,2389.687,4.05432429016121,3.46883461604152,8335.969,4.62132118593998,1.33581736593057,2.7291516042759,0.6489136099015,0.729507795980188
B0005,138,-0.000118884243672008,0.000167204949353673,0.28613229485461,3.17703949148457,2390.141,4.05496297341871,3.46891938676992,8411.281,4.62239016943017,1.33607141955249,2.75050673337062,0.654024469492095,0.729679978785369
B0005,139,-0.000120286115512397,0.000168113476710049,0.298588107346006,3.13583450768333,2390.235,4.05626450103708,3.46737904859906,8348.39,4.62113697259433,1.33632703900982,2.74588142269444,0.652926225889313,0.729713493411239
B0005,140,-0.000120191184270989,0.000168201612810936,0.266910647622183,3.58662050900004,2342.563,4.0548524654364,3.47825585584581,8322.734,4.54299320383872,1.30954923190353,2.72838759268322,0.648734165097644,0.72681074074222
B0005,141,-0.000118715260926249,0.000168943250654113,0.30770239094187,3.2484963595244,2342.906,4.05501999554259,3.47136450232251,8379.172,4.53444966818626,1.30970532809928,2.73039679677348,0.649223580036134,0.7240497181525
B0005,142,-0.000117780899587226,0.000170280970077162,0.307943802489263,3.13110124586667,2342.906,4.05629448031412,3.4662317248857,8435.266,4.52794038501203,1.30985916174352,2.74744851540688,0.653285289250694,0.72124990670795
B0005,143,-0.000116401786636686,0.000171502489108515,0.295137854747622,3.11407436481713,2342.578,4.05729265948802,3.46774036703218,8535.0,4.53010649065707,1.3099040604611,2.77210488993567,0.659157615626278,0.721208508070922
B0005,144,-0.000116875027393992,0.000172154308890251,0.303336206538916,3.44391729515609,2343.64,4.05891039527534,3.46535716824884,8518.25,4.52707111334891,1.30997214453138,2.76999790746372,0.658645112907717,0.718564888195294
B0005,145,-0.000117043203504368,0.000172205172535193,0.306658598673209,3.09216708852666,2343.766,4.05750749001574,3.45740832756059,8480.266,4.51713826123763,1.31016417771708,2.75131518509838,0.65420647698469,0.715676506082628
B0005,146,-0.000122792201970023,0.000173107684139478,0.300972610969268,3.09506651486886,2295.75,4.05881288046334,3.46836444451512,8250.203,4.43960545985278,1.28348907764281,2.76371786012793,0.657150607110807,0.712728179243194
B0005,147,-0.000116527741730642,0.000174381585372414,0.301758696758213,3.0512065733628,2296.172,4.05941678226456,3.46517839337501,8539.016,4.43557459913863,1.28351654101297,2.78105028001082,0.661244921816484,0.710033983566449
B0005,148,-0.000115619890374917,0.000175469337917582,0.20640366420785,3.87259252224205,2296.313,4.06144452984357,3.46723018786747,8609.844,4.43885262840535,1.28372837279905,2.79725139227224,0.665128158800893,0.710194116523008
B0005,149,-0.000116417713022726,0.0001758976053498,0.301694885304812,3.1633808414044,2296.344,4.06157971455342,3.464985777891,8581.407,4.43677019243168,1.28397140850961,2.7952628133925,0.664652148168555,0.710100712409742
B0005,150,-0.000118495925306226,0.000175995088522888,0.212094153403701,3.93710164573243,2296.609,4.0614502075379,3.46556827772656,8438.0,4.43750808092483,1.28385698018762,2.77010831598691,0.65866494236969,0.713106055768929
B0005,151,-0.000117725609279144,0.000176625632166393,0.263727736306182,3.17490705833973,2390.156,4.06077543275632,3.4718511348165,8521.282,4.62677121543099,1.33626145875364,2.79242691375307,0.663965888367983,0.732631776226132
B0005,152,-0.000108412755998626,0.000166058437602607,0.254414313361508,3.35827219349627,2343.64,4.07164443009216,3.471066439918,9126.968,4.53584836458639,1.31034075426715,2.91904220482355,0.694077485488737,0.721540405700349
B0005,153,-0.000114908640209289,0.000168413891609075,0.286493541268158,3.36554434108276,2344.125,4.05604642327107,3.46176278719572,8586.985,4.52335357755317,1.31033096834244,2.76660138475511,0.657836242456366,0.715883469830548
B0005,154,-0.000118930457569692,0.000171030140213503,0.318752576076065,3.00604267983381,2296.656,4.05763441385067,3.47209999253715,8417.562,4.44536108894165,1.28382046781433,2.75559708349839,0.655189612610079,0.712999243979015
B0005,155,-0.000118950322114969,0.000172930404866981,0.308285179677739,3.04839742416804,2297.078,4.05876263247396,3.46656268069397,8450.313,4.4392947775667,1.28417901208811,2.77668876149195,0.660251026074608,0.710284315404714
B0005,156,-0.000119018727864493,0.000174331985358814,0.302167447663067,3.00204631375823,2297.047,4.06037857767015,3.46263996118646,8423.953,4.4345149050952,1.28425695982484,2.76878486385415,0.658354704421198,0.707505538364261
B0005,157,-0.000118548270044068,0.000175331951616158,0.321959776150777,2.9553851034496,2296.875,4.06103330893584,3.46053670574109,8452.266,4.43054318572302,1.28393363149545,2.77497881171485,0.659810440055097,0.707358449466621
B0005,158,-0.000117413594912165,0.000176271997294179,0.311404263868326,2.97380612869987,2296.656,4.06186706146245,3.45616972154099,8552.687,4.42361315743335,1.2835839731972,2.79896940218379,0.665546998495815,0.704446461650729
B0005,159,-0.000117668706606099,0.000176991105737547,0.309077547532809,2.99435100814641,2297.375,4.06145392901781,3.45249530964052,8509.375,4.42120506684517,1.28427496863489,2.79176524083029,0.663837473053255,0.701880822907132
B0005,160,-0.000117514385864081,0.000177913466682154,0.281563625055753,3.22490757863483,2298.172,4.06221550047949,3.45042217028028,8524.344,4.42068202317116,1.28493973775892,2.79430479161774,0.664421472647055,0.702055581572121
B0005,161,-0.000119320093771855,0.000178483561189557,0.323975711302239,2.98570735785836,2298.422,4.06234979953002,3.44819559534397,8450.547,4.41684516269566,1.28476153262136,2.79353660890828,0.664240449561044,0.702083962029295
B0005,162,-0.00011809467411453,0.000179003560874797,0.308474685351825,2.93219996535404,2250.391,4.06219148724395,3.46289145213873,8511.313,4.34390302952588,1.25799130939641,2.79926206990104,0.665612069740604,0.699109008817085
B0005,163,-0.000116704878923629,0.000179477026867128,0.304097844403827,3.0036782057569,2250.453,4.06246608799498,3.45999861732058,8559.969,4.34085005978033,1.25819173142881,2.79456185766105,0.664496468997541,0.699209426972484
B0005,164,-0.000115628212395068,0.000180211067052921,0.293662745790471,3.03589069986164,2251.422,4.06323641575185,3.45811632290309,8612.688,4.34074004234242,1.25892190143347,2.79235982223653,0.663960083688801,0.696726301153286
B0005,165,-0.000114729560176359,0.000180888286288455,0.201266568200085,3.86836795602798,2251.328,4.06392490316491,3.45549851772661,8627.516,4.33616793718211,1.25854096008148,2.79292046759583,0.664102588911134,0.693785144017562
B0005,166,-0.000116992558636865,0.000181622166911974,0.310003743731329,2.89344228709635,2250.469,4.06428088983652,3.45417639070637,8597.422,4.33519783454383,1.25874686772956,2.81424627998048,0.66916963883975,0.693488416727626
B0005,167,-0.000114712712703948,0.000182143257925729,0.333695711888254,2.89139081563161,2298.313,4.06425518954084,3.46154580409433,8669.266,4.43596724328146,1.28515364437878,2.79972203786485,0.665714606457395,0.705103277055248
B0005,168,-0.000120458839000866,0.000182620302077061,0.320878208541103,2.94912481840654,2298.188,4.06463238550384,3.47738075574106,8367.938,4.45702407266242,1.28533010633056,2.78160033672813,0.661397616924466,0.713756157883889
