Battery,Cycle,SCC,SCV,DVV,ICP,CCDT,CVCT,ACCV_C,ACCV_D,ECD,ECV,CCD,CCV,SoH,_parsed_date
CS2_36_9_30_10,28,-0.000436609814114634,7.19443816136202e-05,0.233488193915567,4.6341370047115,3395.66117921268,2001.98446000979,3.9460366077611,3.66464099262072,3.80589383437812,9.81147876584839,1.03748676973839,0.0997362998102227,0.968553763014072,2010-09-30
CS2_36_9_30_10,29,-0.000402284783286406,7.21321098406051e-05,0.232589823121719,4.51339209383743,3398.5999285783,1994.93820710358,3.94685379547231,3.66680718712185,3.81064150845064,9.77736628366948,1.03838257157169,0.0996718144299348,0.969023312147532,2010-09-30
CS2_36_9_30_10,30,-0.000443515022399942,7.23296808631972e-05,0.230257672397704,4.56524119533341,3398.06919819355,1982.79811987805,3.94573506888221,3.66627762006677,3.80972903613865,9.71775475099005,1.03824255442453,0.0986831295680926,0.969440039563569,2010-09-30
CS2_36_9_30_10,31,-0.0004448960622826,7.22511600277628e-05,0.233283150465863,4.36592365769409,3398.27249104378,1981.75154666032,3.94585655834161,3.66665507606838,3.81023777095752,9.71241475398642,1.03829225066677,0.0985310304295829,0.969376028358624,2010-09-30
CS2_36_9_30_10,33,-0.000439838486851524,7.2368575738804e-05,0.23108908643788,4.51986872380508,3397.30381388159,1992.82950753998,3.94536348417693,3.66641565613125,3.8091346000078,9.76675758442225,1.03798596031034,0.099243363040128,0.970951077367686,2010-09-30
CS2_36_9_30_10,34,-0.000441587299459941,7.22423363693588e-05,0.233420470702314,4.45436001555422,3397.3039578108,1978.98587527405,3.94580651264565,3.66663677796074,3.80941772900298,9.69872697629087,1.03800145167332,0.0986050445063673,0.969192224421393,2010-09-30
CS2_36_9_30_10,35,-0.000444082740968893,7.2282420043035e-05,0.231087488186206,4.44112925114639,3397.44504249486,1977.15804844705,3.94563661486495,3.6666226843129,3.80954864212913,9.68994948204072,1.03805307284327,0.0982779511925133,0.969304549457408,2010-09-30
CS2_36_9_30_10,36,-0.000445190038763999,7.22790375879151e-05,0.233742089848449,4.4933237216752,3397.07025325828,1972.95514617639,3.94550085301493,3.66665085502293,3.80930410168664,9.66949928650789,1.037948238787,0.0981729853935375,0.969150313694266,2010-09-30
CS2_36_9_30_10,37,-0.000445145602260125,7.22876966522882e-05,0.233265850855178,4.32189943633079,3397.32047238865,1965.68937768042,3.94534125865674,3.66711847263834,3.80996968251651,9.63406994957532,1.03801531722472,0.0979874793971826,0.969031158526157,2010-09-30
CS2_36_9_30_10,38,-0.000444700503915096,7.2340220753873e-05,0.229923858067932,4.39680622144175,3397.1176361884,1968.89323070052,3.94528170426687,3.6670916971953,3.81001996925254,9.64946173617288,1.03801977446663,0.0980816176520562,0.969052622119327,2010-09-30
CS2_36_9_30_10,39,-0.000447817558756816,7.23740867591216e-05,0.23287693918863,4.50540455023508,3396.77390254632,1966.87732064375,3.94521660197015,3.66703255280204,3.80965759358093,9.63951805765498,1.03791474420136,0.0978168861487138,0.969024381992743,2010-09-30
CS2_36_9_30_10,40,-0.000445671355450895,7.23945023107554e-05,0.230920085923876,4.50860481180819,3396.46167635173,1964.42429929011,3.94515068975149,3.66693396568298,3.80930523434143,9.62779714177785,1.03782209557685,0.0979946882983738,0.968826847619353,2010-09-30
CS2_36_9_30_10,41,-0.000423585754433637,7.28694554478008e-05,0.231703653496163,4.3684205903554,3367.66745586251,2050.18243035884,3.94477035494273,3.65384492748662,3.76313120554897,10.0466156410063,1.02901624829814,0.101324046631749,0.96658470644549,2010-09-30
CS2_36_9_30_10,42,-0.000402503683052692,7.13965380215084e-05,0.228239215993732,4.41750713701589,3365.12002785032,2168.99188261997,3.95343499302864,3.6522649777563,3.75930106777132,10.6281693919446,1.02822294994237,0.107159213753344,0.960600596888484,2010-09-30
CS2_36_9_30_10,43,-0.000406571132649638,7.14958387753831e-05,0.233032350689735,4.44515636425925,3362.01088224957,2156.32030909311,3.95261540293694,3.65058132640102,3.75485200302003,10.5664282867073,1.02724403421761,0.106481001340049,0.960426601378967,2010-09-30
CS2_36_9_30_10,44,-0.000374106115769807,7.14241132710559e-05,0.233048469919861,4.35371578260141,3353.44639917719,2177.74134820222,3.95308699320309,3.64413083645335,3.74093959024263,10.6712212415491,1.02456152512613,0.108042225165073,0.959313065147117,2010-09-30
CS2_36_9_30_10,45,-0.000362642489875528,7.10876495100866e-05,0.229944660979307,4.39133110744038,3345.97709098482,2203.39684816718,3.95459163188934,3.64666484942478,3.72892853328677,10.7965159356935,1.0222740623725,0.108856768747928,0.956859341559917,2010-09-30
CS2_36_9_30_10,46,-0.00041360747240128,6.98461771619972e-05,0.232597811845444,4.50707368522006,3371.39060470986,2111.12053160462,3.95632481934437,3.65871829944744,3.7710729694021,10.345663589751,1.03007774076671,0.105198008020074,0.957162311288551,2010-09-30
CS2_36_9_30_10,47,-0.000389742574642018,7.18299227352241e-05,0.236223331549055,4.43041210892839,3377.69004864606,2059.54480592371,3.94934661471428,3.65495644859646,3.78120147892337,10.0933225115405,1.03201853757716,0.102753425923517,0.962876017868284,2010-09-30
CS2_36_9_30_10,48,-0.000437200102869412,7.20970969350419e-05,0.231755431759527,4.41886134965111,3360.55804823234,2005.18599071784,3.9487378538245,3.6502005489249,3.75306063119107,9.82675496724777,1.02675465480713,0.10073236026966,0.963462974621219,2010-09-30
CS2_36_9_30_10,49,-0.000391354425893437,7.14844698967519e-05,0.234223821077705,4.69034106990123,3345.13335358142,2216.66206753033,3.95459081187393,3.64669638186429,3.72848168368559,10.8614422634752,1.02208442176428,0.109773353142989,0.95718368662329,2010-09-30
CS2_36_9_30_10,50,-0.000387367665116699,7.09300980346102e-05,0.23231781831254,4.58038473671258,3346.18149922439,2235.05281369737,3.95658439337605,3.64089423313475,3.73188883315632,10.9514553272246,1.02238121278808,0.109979801739668,0.95565051821376,2010-09-30
CS2_36_10_04_10,1,-0.000371653393562991,6.42513243229741e-05,0.219603843373004,4.79602026192183,3394.85115876206,2347.25409023023,3.96942371644344,3.64331978507664,3.7830306404371,11.5011183797281,1.03725026493076,0.113873019419886,0.957296044342793,2010-10-04
CS2_36_10_04_10,2,-0.000386691706764998,7.00744865182463e-05,0.219315702910009,4.98190347216172,3411.2306471901,2263.86638326977,3.95501869857901,3.64892061825456,3.81130040915577,11.0932614824974,1.0422948682293,0.111122034052054,0.974403197631741,2010-10-04
CS2_36_10_04_10,3,-0.000403070505559295,7.07578852810755e-05,0.222984662352959,4.63495003281198,3419.54582957961,2139.97948453101,3.94882524948494,3.65612978359749,3.8255622194062,10.4868190477404,1.04481937398647,0.105473669893439,0.977441956636017,2010-10-04
CS2_36_10_04_10,4,-0.000407232774938084,7.14756711960763e-05,0.225224362278084,4.56076923584054,3405.51271484628,2135.90217557056,3.94835040627456,3.65557194170744,3.80498904945238,10.4669689241845,1.04054555633893,0.104981070016596,0.978458899016361,2010-10-04
CS2_36_10_04_10,5,-0.00037335046223766,7.07112993607303e-05,0.223471967550707,4.52822398264414,3380.36589578717,2312.67559114674,3.95406640702812,3.63553664787956,3.76314778119069,11.3312522699024,1.03284070217378,0.113104913577766,0.97188407257622,2010-10-04
CS2_36_10_04_10,6,-0.000378524598916617,7.00149314077241e-05,0.220597835312331,4.73571269739094,3379.16351866889,2311.67636032288,3.9563804602623,3.63613665622214,3.76275921462757,11.3264029420202,1.03245795304262,0.113147818033775,0.968364397068015,2010-10-04
CS2_36_10_04_10,7,-0.0003722929748614,7.02064595390915e-05,0.220070434362002,5.14091455736805,3376.72571726658,2325.90974349201,3.9571109521389,3.64221558445378,3.7585157048084,11.3961436252518,1.03170945067646,0.113986134201574,0.967396183352547,2010-10-04
CS2_36_10_04_10,8,-0.00037679562063543,7.03136359266411e-05,0.222622725141762,4.71614098974083,451.432173275607,2306.9420212492,3.95649465203285,3.9278195053339,0.540858992348109,11.3032212910249,0.137923934517477,0.113036541645614,0.96711553617772,2010-10-04
CS2_36_10_05_10,2,-0.000363502488689738,7.1060645374489e-05,0.22610982329943,4.47178540319861,3343.66658153058,2343.76513893844,3.95768792460663,3.63347913311646,3.71354934218119,11.4830235654234,1.02160541295445,0.114900541731779,0.959160728859819,2010-10-05
CS2_36_10_05_10,3,-0.000381594926494202,6.96844061089061e-05,0.228054530794585,4.45861588122615,3372.79678705163,2247.55162035797,3.96035704540847,3.6503355105718,3.76367700228424,11.0130676612678,1.03052864332238,0.111268996846815,0.959969875562664,2010-10-05
CS2_36_10_05_10,4,-0.00038889108345188,7.17860576899626e-05,0.226610444024382,4.65479914350596,3378.70413430807,2191.67899762525,3.95238783822131,3.64612541613371,3.77287107180785,10.7396887189816,1.03233896215286,0.108425661674296,0.965897160004911,2010-10-05
CS2_36_10_05_10,5,-0.000394498200098512,7.18280846677973e-05,0.227881433949886,4.51801314282931,3362.60640829602,2144.80455513296,3.95110818046835,3.64008863557849,3.74445087138236,10.5099138436026,1.02741195527028,0.107551023045407,0.966303927866016,2010-10-05
CS2_36_10_05_10,6,-0.000357728416993868,7.13069882886381e-05,0.229896418604274,4.38867680225172,3343.43298328031,2392.76473621665,3.95782829299191,3.63203571960989,3.71182397809226,11.7227481766744,1.02152555115965,0.11752708495713,0.960551356922356,2010-10-05
CS2_36_10_05_10,7,-0.000358051890702833,7.04365749956608e-05,0.225895780228451,4.57220944951739,3344.33918342955,2398.1550138803,3.96125601632946,3.63402670463629,3.71466622929515,11.7496005549711,1.02180770877324,0.117584457243304,0.958009380192752,2010-10-05
CS2_36_10_05_10,8,-0.000332220383587179,7.0633414777929e-05,0.227412104622731,4.57023493776373,3346.51096492929,2391.98336938536,3.9611458536332,3.63670568972562,3.71925307757149,11.7191203135904,1.02246216996565,0.117325399803815,0.958335308404507,2010-10-05
CS2_36_10_14_10,2,-0.00036873785872982,7.14977153227385e-05,0.233580140596785,4.44332586911048,3338.6492639675,2365.77274596302,3.95954091173743,3.63306632717099,3.7091445656464,11.5898702787133,1.02014114447355,0.115408437381672,0.958174546099281,2010-10-14
CS2_36_10_14_10,3,-0.000359797152208372,7.09554735650667e-05,0.228146634514944,4.71770633959264,3339.61813292706,2391.13157078217,3.96006581126427,3.63447247775255,3.71143867782067,11.7145212587784,1.02044706883602,0.117548126514375,0.956981507735392,2010-10-14
CS2_36_10_14_10,4,-0.000362399243177372,7.09765909216346e-05,0.230145389518688,4.47397044359479,3362.74534189788,2381.61913391761,3.96057112446896,3.64665846239056,3.75160228747324,11.6686417628463,1.02751398505896,0.117788729563917,0.958480857399184,2010-10-14
CS2_36_10_14_10,5,-0.000381941519592429,7.19806305197861e-05,0.233399791048592,4.46014410384019,3372.90476863529,2211.8094234951,3.95286484956741,3.65441040616286,3.76822208521289,10.8376990380141,1.0306177679112,0.109477628775792,0.963993403311342,2010-10-14
CS2_36_10_14_10,6,-0.000394698591714527,7.23733224502751e-05,0.232237398425088,4.56819475798149,3371.59087124871,2182.48486338837,3.95138216255909,3.65490767830296,3.76763910219006,10.6944179374817,1.03022758477015,0.107841105838504,0.96602197003473,2010-10-14
CS2_36_10_14_10,7,-0.000360834134582073,7.23972812127177e-05,0.240416302194431,4.18833454101093,3339.47698232633,2350.25951430642,3.955684534227,3.63436354578069,3.7111206671134,11.5147674941003,1.02038191882921,0.115611290434244,0.962492987952085,2010-10-14
CS2_36_10_14_10,8,-0.000359625868713069,7.07225392235393e-05,0.231845906145559,4.39509528359812,3342.58887779234,2397.49241272247,3.96102112531662,3.63712710194883,3.71664508876936,11.7460192704414,1.02134707798173,0.117720915104318,0.956936166255315,2010-10-14
CS2_36_10_14_10,9,-0.000355895894301065,7.16590631007598e-05,0.238715813272046,4.67344215477244,3336.13347842585,2403.59997280645,3.95894357744528,3.63273951015641,3.7066462978672,11.775657270776,1.01936109511303,0.118355807820418,0.957652487472415,2010-10-14
CS2_36_10_14_10,10,-0.000368346761034736,7.07457508583771e-05,0.235733571695587,4.41804924015089,3331.86795648267,2370.25874898284,3.96029306552848,3.63038876204364,3.70064098141983,11.6121324258052,1.01804485536168,0.115872289958716,0.956082517102659,2010-10-14
CS2_36_10_14_10,11,-0.000328762496482659,7.09337850695156e-05,0.226961615063537,4.55142951921845,3339.9942900664,2450.4285024912,3.96203639079363,3.63839564914197,3.71571043428343,12.0045787231153,1.02053300086868,0.12005144911503,0.954375855484203,2010-10-14
CS2_36_10_14_10,12,-0.000375839198415767,7.14453958207255e-05,0.239129119981679,4.34817483953919,3356.27851384258,2277.66909777792,3.95688542813966,3.64432548640067,3.74375250341448,11.1600372273713,1.02551179997205,0.112469368374543,0.959250843381954,2010-10-14
CS2_36_10_14_10,13,-0.000382623897473235,7.19732255278005e-05,0.241154840781689,4.40390905920444,3359.54516591466,2240.51445197337,3.95466440167259,3.64740438001198,3.7496896286454,10.9785219338362,1.02653355153022,0.110909759736044,0.961458363147845,2010-10-14
CS2_36_10_14_10,14,-0.000356944617969692,7.35556948879919e-05,0.259771242974782,4.03405305811313,3323.72678184049,2394.50804041346,3.95530169385339,3.62563566612986,3.68913791498051,11.7312305817767,1.01556244886366,0.117765978731555,0.959740876912088,2010-10-14
CS2_36_10_14_10,15,-0.000320325813665916,7.05861364680756e-05,0.236780455574049,4.31512935958085,3324.49225175707,2454.9282397159,3.96441033558968,3.62770402115003,3.69188945840488,12.026502700589,1.01579746996289,0.120064877798234,0.95276138274522,2010-10-14
CS2_36_10_14_10,16,-0.000355766939622609,7.087877129571e-05,0.235744166062939,4.32320191848975,3323.33600803697,2424.66325915203,3.96223242344,3.62759940181158,3.69074513793168,11.8790148015596,1.01542181927434,0.119081533831087,0.95298194030793,2010-10-14
CS2_36_10_14_10,17,-0.00035612330070947,7.08129553447306e-05,0.236787371413808,4.29542948644171,3323.53974773898,2410.30469608487,3.96214354221637,3.6292377509902,3.69241055113752,11.8087762285426,1.01543497023785,0.118733857143224,0.952696190081081,2010-10-14
CS2_36_10_14_10,18,-0.000354984012225663,7.11315589429523e-05,0.242337047195665,4.20281800600231,3322.41478671494,2449.959876496,3.96259540626683,3.62718801582809,3.68943756919718,12.002921128181,1.01510106149514,0.120437280855905,0.952376949039514,2010-10-14
CS2_36_10_14_10,19,-0.000374798471383663,7.09004247600586e-05,0.240653441403399,4.22364078366726,3341.98174226878,2297.18441324378,3.96004081377523,3.64584065538592,3.72488344534832,11.2557802565518,1.02110642690371,0.113699813085928,0.954042865640145,2010-10-14
CS2_36_10_14_10,20,-0.000381719984985724,7.16961352526013e-05,0.235879343372441,4.72958238403857,3345.96679092123,2254.45137805145,3.95635697817562,3.64110449531622,3.73192879606356,11.0463240946548,1.02231632371486,0.111582473371165,0.957662868336984,2010-10-14
CS2_36_10_14_10,21,-0.000384543281324122,7.19610555959267e-05,0.237455339345186,4.47999546050823,3347.81111967596,2231.78028636525,3.95606762080935,3.64295440389399,3.7353763719852,10.9355839922937,1.02287687475426,0.110612886238739,0.958459717272444,2010-10-14
CS2_36_10_14_10,22,-0.000386643760002313,7.20286162677951e-05,0.238012094943532,4.262885077763,3349.01468974288,2219.62465299669,3.95510962380836,3.64433402136752,3.73777109673224,10.8762395372488,1.02324846216152,0.110107504146578,0.958837546409623,2010-10-14
CS2_36_10_14_10,23,-0.000387613376520783,7.20361252358904e-05,0.236576389112008,4.43345214414955,3350.35890480049,2207.71894220711,3.95437788843509,3.64568804858024,3.7402685842405,10.8180938328223,1.02367192796807,0.109629079792623,0.959069722119842,2010-10-14
CS2_36_10_14_10,24,-0.000393921644718403,7.2065091385403e-05,0.238624787120985,4.30325445464537,3351.60962005769,2190.37568089354,3.95342153400632,3.64728077880123,3.74288194806791,10.7332343506251,1.02404412519298,0.108656193310932,0.959486763755236,2010-10-14
CS2_36_10_14_10,25,-0.000396779647716389,7.20703368733742e-05,0.231834655307626,4.49590657805634,3353.86048829387,2175.50144217396,3.95257992480867,3.64938926487638,3.74689609931563,10.6604986224711,1.0247441389552,0.107906858165306,0.959845992438679,2010-10-14
CS2_36_10_14_10,26,-0.000401952825326131,7.2345669675147e-05,0.238669157956593,4.24959112821748,3353.6262370327,2165.58000376169,3.95299685716629,3.64977286573042,3.74715340083899,10.6120353441578,1.02468144623782,0.107175670244996,0.960357043586991,2010-10-14
CS2_36_10_14_10,27,-0.000400381763175123,7.22878598971954e-05,0.238963962518633,4.25238997074487,3354.82990804122,2152.90910223132,3.95257086157799,3.65106298421559,3.74942952333507,10.5497837094749,1.02504668670462,0.10686047291653,0.960266808172288,2010-10-14
CS2_36_10_14_10,28,-0.000400393800042779,7.24157639910745e-05,0.242504861014983,4.2106051269976,3352.97052841506,2155.73652920435,3.95234572529793,3.65001299715879,3.74689650877687,10.5640320420546,1.02449130017246,0.106889671356323,0.960274879772657,2010-10-14
CS2_36_10_14_10,29,-0.000397880047859658,7.23758884921879e-05,0.241197470616514,4.27864035480508,3351.81389015663,2155.97110522492,3.95257977247238,3.64949866972472,3.74540295471696,10.5646429015808,1.02412809847306,0.107021189005738,0.959854634520907,2010-10-14
CS2_36_10_14_10,30,-0.000405087807700833,7.20730594842483e-05,0.232423005782342,4.50737765790467,3355.47142230213,2129.33120317216,3.95201125383377,3.65314871595617,3.75219328659874,10.4346681942642,1.02526395063625,0.105838948742525,0.95998587911336,2010-10-14
CS2_36_10_14_10,31,-0.000403673174038571,7.24769342293362e-05,0.237666396752593,4.30225881131949,3353.67450174823,2139.78321043024,3.95153829574585,3.65174780184762,3.74933906905843,10.4857513845899,1.02472916321704,0.106291110268174,0.960374861471411,2010-10-14
CS2_36_10_14_10,32,-0.000402095046013214,7.24431593751916e-05,0.241448791246129,4.19683420684399,3354.83143199433,2134.95823222498,3.95137631654739,3.65294270975548,3.75141208109842,10.4622852771815,1.02505963266617,0.10611699371057,0.96012819165982,2010-10-14
CS2_36_10_14_10,33,-0.000405939672201973,7.24902776012835e-05,0.238666507727919,4.3905655399101,3355.2071069419,2122.95708757976,3.95061829209328,3.65351955932483,3.75234151318643,10.4035665502173,1.02517895988038,0.105453625232307,0.960444680768237,2010-10-14
CS2_36_10_14_10,34,-0.000408136778093595,7.24544251133921e-05,0.241418629771053,4.17746781258998,3356.84847132704,2108.12954600394,3.94988860845566,3.65530693321897,3.7555141233019,10.3313268914913,1.02567622918372,0.104784942317646,0.960561437471975,2010-10-14
CS2_36_10_14_10,35,-0.000411160980227817,7.26606153033252e-05,0.238344970932618,4.27084241175043,3344.70541110454,2111.55131197762,3.94957438230514,3.65654947061454,3.73831627611065,10.3478472374868,1.0219733707865,0.104747718913082,0.960670293285486,2010-10-14
CS2_36_10_14_10,36,-0.000377569342338504,7.23029592636488e-05,0.240786866831447,4.21977508597864,3308.41671750444,2318.38572766777,3.95742705751797,3.6349500396422,3.67735506876861,11.3589492233607,1.01085426999239,0.113518347193843,0.954786105115636,2010-10-14
CS2_36_10_14_10,37,-0.000369529947007875,7.10223678580664e-05,0.24201513431664,4.20367862242519,3313.13623831736,2363.41378542758,3.96229058412405,3.64013749786786,3.68654932332646,11.5798559778427,1.01227426407239,0.116377100678963,0.948512636330751,2010-10-14
CS2_36_10_14_10,38,-0.000376492929893129,7.14335454450618e-05,0.243052352062052,4.16293258120864,3306.54192255845,2322.29225493083,3.95974634732955,3.63617349948202,3.67696919853401,11.3783785287637,1.01026777376347,0.114259779459737,0.949900877324423,2010-10-14
CS2_36_10_14_10,39,-0.000369117256094406,7.0911369659225e-05,0.239117839795835,4.21385097754101,3300.44610827375,2360.27537968475,3.96113767206054,3.6322326702731,3.66792152116,11.5644268777783,1.00840901947453,0.116056240424112,0.947551322873152,2010-10-14
CS2_36_10_14_10,40,-0.000332615916844408,7.10405625269856e-05,0.241925362098155,4.29871803597404,3313.84129337157,2392.10308942554,3.96340110498605,3.64329884946346,3.69052444399995,11.7200872608399,1.01252538377341,0.117851059646826,0.946163764240559,2010-10-14
CS2_36_10_14_10,41,-0.000396482592316563,7.16755303260402e-05,0.241727711161945,4.16917571859269,3330.01619750459,2207.14072591416,3.95661801977206,3.64867015011543,3.71771382565533,10.8153572712499,1.01745065214744,0.109298657980193,0.951853598059374,2010-10-14
CS2_36_10_14_10,42,-0.000362386331099209,7.22134774276189e-05,0.245120267427988,4.4027833733748,3332.68670611375,2180.29825029569,3.95443865626749,3.65090194001662,3.72233724480941,10.683878256622,1.01830102170725,0.10777376382816,0.954299066196121,2010-10-14
CS2_36_10_14_10,43,-0.000372077996812364,7.38485102425583e-05,0.267299444851272,3.77492930144996,3294.510606497,2335.08849344438,3.95514878813101,3.62971196004323,3.66048388183476,11.4412511494541,1.00658460145662,0.114853404583257,0.952201655712915,2010-10-14
CS2_36_10_14_10,44,-0.000365227996760197,7.08926479772677e-05,0.239657069568691,4.27019014471615,3292.57102687278,2399.85245941987,3.96328612559818,3.62914650355067,3.65837898233306,11.7576088332973,1.00599959478518,0.117713875324221,0.944365528587553,2010-10-14
CS2_36_10_14_10,45,-0.000361102413138529,7.10510455740632e-05,0.245733187651593,4.32195761434299,3293.3076444905,2355.05704158056,3.96360899984222,3.63104822167328,3.66090773513857,11.5383353567687,1.00622370228266,0.116967493638998,0.944412293606767,2010-10-14
CS2_36_10_14_10,46,-0.000366421809134817,7.11168621038729e-05,0.241133295320406,4.17639927071259,3292.26106570428,2367.83820732322,3.96344535866963,3.63071127661637,3.65973243586234,11.6010758131623,1.00590733872432,0.116405138624372,0.944205954670717,2010-10-14
CS2_36_10_14_10,47,-0.000361878334331653,7.14191950689917e-05,0.254664944029905,4.21597555619328,3283.35391803656,2398.47756941104,3.96277922669841,3.63196911468162,3.6451442418987,11.7506990930056,1.00318272279487,0.117811498363529,0.943179162522751,2010-10-14
CS2_36_10_14_10,48,-0.000359661442635284,7.05231914070925e-05,0.240410858929512,4.25977657596654,3310.60837511951,2263.38895533409,3.96140150433963,3.64669158841882,3.69115937256585,11.0904761742327,1.01152759381132,0.112547306015193,0.943596171588926,2010-10-14
CS2_36_10_14_10,49,-0.000395050505804774,7.19540638764297e-05,0.244676776185504,4.27516841895684,3314.98426432197,2221.952724437,3.95710155671957,3.65010169148445,3.69859522616715,10.8873439296295,1.01292703984753,0.10978789625103,0.948950444909331,2010-10-14
CS2_36_10_21_10,1,-0.000312283819037802,6.49786889889092e-05,0.23708728720846,4.47609728676655,3320.97857525409,2548.78759297403,3.9753566843768,3.62595674210945,3.68715256378633,12.4872652539265,1.01468488455127,0.122509816714055,0.945693986402931,2010-10-21
CS2_36_10_21_10,2,-0.000352258142460392,7.06929718577777e-05,0.244666078675754,4.18459384349485,3317.7123305924,2475.53866607005,3.96261451060955,3.63296009174415,3.68310616742433,12.1284325426161,1.01367109375375,0.119801772830252,0.953918794067007,2010-10-21
CS2_36_10_21_10,3,-0.000319698858534012,7.05557345706232e-05,0.242527468972832,4.34703385865308,3334.54343638685,2516.25711155495,3.96348708929475,3.63951943405962,3.71211531325294,12.3285685069429,1.01883080496477,0.121413557441717,0.952498920443797,2010-10-21
CS2_36_10_21_10,4,-0.000372104031684025,7.12630939099243e-05,0.242449827222459,4.21883751552388,3342.27876123146,2329.19998925513,3.95797545534705,3.64598972185523,3.7252857433903,11.4125414276158,1.02120324012864,0.114097496849947,0.956884289720673,2010-10-21
CS2_36_10_21_10,5,-0.000379165374588577,7.15794712803406e-05,0.242870673083547,4.69397722261823,3343.63930003279,2299.90421398407,3.95723065101739,3.64786746438626,3.72835647241229,11.2693500168993,1.02161727513899,0.112620754751302,0.957835345426238,2010-10-21
CS2_36_10_21_10,6,-0.000357517781065252,7.2227630573503e-05,0.252978505871303,4.1093989239949,3302.41574564108,2455.77327001643,3.95952956493084,3.62562504410744,3.66269984916504,12.0311716790458,1.00896834806646,0.119480776662993,0.955579842612835,2010-10-21
CS2_36_10_21_10,7,-0.000331744783127282,7.02493268321166e-05,0.242652907350265,4.33587842796507,3301.88458943636,2499.14727002529,3.96626877043531,3.62741541223867,3.66428899172189,12.2439362330702,1.00886332317494,0.1226498867914,0.947191259434404,2010-10-21
CS2_36_10_21_10,8,-0.000353887896550165,7.05577866266008e-05,0.248053909687565,4.12498908314868,3298.22811841551,2479.52258478635,3.96480512371953,3.6256684341601,3.65957556108682,12.1480479216258,1.00776438110645,0.120525877795727,0.946903833496687,2010-10-21
CS2_36_10_21_10,9,-0.000342841233601021,7.06841215035607e-05,0.246593708090182,4.1080098531214,3295.91624267981,2480.60099052521,3.96570648554076,3.62566553269114,3.65766993451634,12.1529884842787,1.00705472554478,0.122200758207608,0.946015246434944,2010-10-21
CS2_36_10_21_10,10,-0.00034009961023209,7.08377025335804e-05,0.245875816789945,4.12128043726456,3299.16639660347,2521.8502545683,3.96682443593939,3.62801847713334,3.66248799652423,12.3550643773996,1.00798734588975,0.124321798975734,0.944922780271654,2010-10-21
CS2_36_10_21_10,11,-0.000341332148151047,7.09947290227896e-05,0.241437351150005,4.16985486722856,3316.54398969737,2347.65207506555,3.96238524974921,3.64361700628485,3.6930432802942,11.5032634331086,1.01333071507214,0.115676136900002,0.948005519880675,2010-10-21
CS2_36_10_21_10,12,-0.000349169866052172,7.15210963174697e-05,0.247964990326112,4.34666057383575,3319.66962510257,2308.57491709912,3.95952948745416,3.63847161816285,3.69891184085042,11.3116572274153,1.01428412089718,0.113891091742969,0.950996366653287,2010-10-21
CS2_36_10_21_10,13,-0.000382520889552111,7.16548497194797e-05,0.245315378351387,4.27835811842572,3320.67015006865,2286.70099486949,3.9581097267112,3.64011141262223,3.70142103314356,11.204489723722,1.01459823487819,0.112607206254359,0.95154040554683,2010-10-21
CS2_36_10_21_10,14,-0.000363760598223642,7.17130005754045e-05,0.241431269803948,4.1954712653767,3321.24865842945,2269.10775496738,3.95722715708674,3.64131545598528,3.70304571734215,11.11843919034,1.01475764402958,0.112523254068076,0.951725119856387,2010-10-21
CS2_36_10_21_10,15,-0.000352035698514887,7.18747141949112e-05,0.244273151087091,4.15358630561322,3323.43669114023,2256.48331604112,3.95762685470775,3.64374074471735,3.70734082166686,11.0569213806337,1.0154436847936,0.111231187253912,0.952059734983585,2010-10-21
CS2_36_10_21_10,16,-0.000351854201663066,7.19958494460496e-05,0.244209521545644,4.28503211893926,3323.31211148942,2235.78046288597,3.9564914025631,3.6442725215338,3.70782242131225,10.955389637629,1.0154177560251,0.110246749774091,0.952384818247991,2010-10-21
CS2_36_10_21_10,17,-0.000355816882112797,7.20097601208363e-05,0.249761176175047,4.07838692482171,3322.85944956655,2226.26552640661,3.95599479965752,3.64446603302407,3.70761948468578,10.9090907439779,1.01526882576542,0.109806613750733,0.952400710746069,2010-10-21
CS2_36_10_21_10,18,-0.000362699844695242,7.20749343506213e-05,0.245414269399731,4.21204978525221,3321.73467225043,2228.15631225673,3.95608277490296,3.644347064263,3.70666036062327,10.9183338950906,1.01493965451665,0.110360565599458,0.952094012141363,2010-10-21
CS2_36_10_21_10,19,-0.000356432046671679,7.20593861641518e-05,0.244252978513869,4.20120479727913,3321.00055987152,2222.39099420019,3.95593806329717,3.64428971931998,3.70603083647928,10.8899913880324,1.01472108495008,0.10960410100094,0.951798915939916,2010-10-21
CS2_36_10_21_10,20,-0.000393797557903823,7.20737668911804e-05,0.250715213859736,4.0899649281076,3319.92268476009,2219.65646117245,3.95589036989938,3.64405895334429,3.70478284532294,10.8767087367269,1.01434872206208,0.109570581582227,0.951438514375311,2010-10-21
CS2_36_10_21_10,22,-0.000353731679263272,7.2247991046702e-05,0.245989309344211,4.17787575324701,3318.20378292285,2232.45343758521,3.95506653204787,3.64385827663725,3.70331952895242,10.9396912053483,1.01386070014248,0.109976287128173,0.953853823532671,2010-10-21
CS2_36_10_21_10,23,-0.000365728362096967,7.2119504918254e-05,0.245645583653607,4.21320928005699,3318.26703547261,2206.81369008526,3.95573990841202,3.64436712729192,3.70391876395167,10.8138784561948,1.01388443337017,0.109256412726851,0.950978129593416,2010-10-21
